method,mean_err_l2,cov_err_fro,corr_err_fro,mmd,W1_mean,W1_max,KS_mean,KS_max,W1_dims,KS_dims
Random,0.06515875409129399,0.2303485501224029,0.1524925867210233,0.04271473744223468,0.024492044628878194,0.042475832279633974,0.023395000000000048,0.03479999999999983,"[np.float64(0.01503729388813593), np.float64(0.031097223350063534), np.float64(0.02670901036592847), np.float64(0.042475832279633974), np.float64(0.014811498734436782), np.float64(0.018574196487791444), np.float64(0.02553579252094612), np.float64(0.01271804981494536), np.float64(0.01802194085119707), np.float64(0.03993960799570326)]","[0.018749999999999906, 0.016650000000000387, 0.023100000000000342, 0.03479999999999983, 0.01694999999999998, 0.023550000000000293, 0.023500000000000104, 0.02994999999999981, 0.017699999999999938, 0.028999999999999915]"
DDC,0.010273771907541559,0.06281856787944705,0.037884982949392666,0.02918848306575204,0.025661990545750867,0.046182014747146095,0.01636674407323401,0.0326161218630876,"[np.float64(0.013359618790553869), np.float64(0.022109000186990437), np.float64(0.02797780065542369), np.float64(0.033956261048879534), np.float64(0.009157917388867023), np.float64(0.046182014747146095), np.float64(0.026628836744649453), np.float64(0.03160109782975423), np.float64(0.02886765620451945), np.float64(0.016779701860724878)]","[0.012918260599920184, 0.0326161218630876, 0.015489390373972567, 0.014222414680735596, 0.014892135821719277, 0.02021470032684536, 0.01152698642353267, 0.017125102534347625, 0.014436650483814373, 0.010225677624364882]"
