method,mean_err_l2,cov_err_fro,corr_err_fro,mmd,W1_mean,W1_max,KS_mean,KS_max,W1_dims,KS_dims
Random,0.14198252265167152,0.5227827914933892,0.3447375769579825,0.06099636831180451,0.06141231986100838,0.08277866850493304,0.06324500000000001,0.10435,"[np.float64(0.04312845760866493), np.float64(0.03446086435684855), np.float64(0.05426835669428979), np.float64(0.06846242445389726), np.float64(0.05436970829237058), np.float64(0.07558383823628013), np.float64(0.077880196786381), np.float64(0.05782812766814959), np.float64(0.08277866850493304), np.float64(0.06536255600826905)]","[0.07135000000000002, 0.058550000000000046, 0.06379999999999997, 0.06714999999999993, 0.04469999999999996, 0.04390000000000005, 0.061600000000000044, 0.10435, 0.05225, 0.06479999999999997]"
DDC,0.10349021452815171,0.20901387550134815,0.18814393592989725,0.052328909815273876,0.05815979969973593,0.08351375596655464,0.07289722054619333,0.12293309863818329,"[np.float64(0.05855393084826078), np.float64(0.08351375596655464), np.float64(0.05733182703718791), np.float64(0.04686980635544817), np.float64(0.052147758176078376), np.float64(0.05270904518431313), np.float64(0.05572376817178502), np.float64(0.07208380644950717), np.float64(0.048455290228373256), np.float64(0.05420900857985082)]","[0.09273699525533452, 0.12293309863818329, 0.05965356509476022, 0.05558700895098316, 0.07979728399750197, 0.09350478756620073, 0.045417055588685584, 0.07288364208297016, 0.0552387739056599, 0.05121999438165353]"
