method,mean_err_l2,cov_err_fro,corr_err_fro,mmd,W1_mean,W1_max,KS_mean,KS_max,W1_dims,KS_dims
Random,0.08320260067192452,0.33028242611209,0.21285155890625812,0.04928017109028579,0.04184414610601164,0.057600608994129256,0.024874999999999994,0.049900000000000055,"[np.float64(0.04511636860369336), np.float64(0.044756543603798965), np.float64(0.02240465099403758), np.float64(0.04117198870806097), np.float64(0.057600608994129256), np.float64(0.029199427146408573), np.float64(0.052107615203109206), np.float64(0.04239596559485522)]","[0.016349999999999865, 0.026000000000000134, 0.009300000000000308, 0.02719999999999989, 0.011249999999999982, 0.019199999999999884, 0.049900000000000055, 0.039799999999999836]"
DDC,0.2655339614352868,0.36592965648660447,0.09640360430811708,0.07240468353196709,0.09130769046187925,0.13709841505184417,0.046491729360805076,0.058131073330138894,"[np.float64(0.08534644892389413), np.float64(0.13709841505184417), np.float64(0.0844604944030565), np.float64(0.07615750871500074), np.float64(0.13022571405540964), np.float64(0.07045972838490498), np.float64(0.10858358077261564), np.float64(0.03812963338830822)]","[0.05391008877955761, 0.05781554551389123, 0.031628985139201204, 0.03679012622167077, 0.058131073330138894, 0.04313736905052834, 0.05347983155754776, 0.037040815293904794]"
