method,mean_err_l2,cov_err_fro,corr_err_fro,mmd,W1_mean,W1_max,KS_mean,KS_max,W1_dims,KS_dims
Random,0.08164349110110292,0.6186576110042551,0.30757428926228875,0.05015381928445251,0.04449168109538931,0.07888470032726455,0.025338453845384447,0.0336651665166518,"[np.float64(0.05000240363785708), np.float64(0.023693894491636967), np.float64(0.034668382565602944), np.float64(0.048454303305116006), np.float64(0.0464399055256059), np.float64(0.07888470032726455), np.float64(0.0514556965176839), np.float64(0.04873460381330409), np.float64(0.02926893604735185), np.float64(0.03331398472246982)]","[0.02696669666966689, 0.02139613961396125, 0.02023092309230931, 0.02452645264526432, 0.020364036403640262, 0.029022702270226852, 0.018237123712370962, 0.03354965496549667, 0.0336651665166518, 0.025425642564256168]"
DDC,0.35062408556977187,1.7606596214739496,0.3933050459988023,0.055274024547340775,0.1254668917842932,0.1641168562524389,0.05801487329527895,0.08611018438321344,"[np.float64(0.11162849280556351), np.float64(0.15053931488960054), np.float64(0.16057227740536878), np.float64(0.09450872795790648), np.float64(0.10688620526544323), np.float64(0.07041765947449155), np.float64(0.11771694367880245), np.float64(0.1641168562524389), np.float64(0.16038644598121576), np.float64(0.1178959941321008)]","[0.037121536140535816, 0.07749066851698677, 0.061295798310534444, 0.06412141909691063, 0.03335495015441886, 0.05468012900756247, 0.04358718432801656, 0.06715024956398474, 0.08611018438321344, 0.05523661345062569]"
