method,mean_err_l2,cov_err_fro,corr_err_fro,mmd,W1_mean,W1_max,KS_mean,KS_max,W1_dims,KS_dims
Random,0.773089669464813,2.084670599600898,1.9990597984572627,0.20629684749117516,0.24205292594643985,0.5004464761376927,0.18239666666666668,0.23508333333333342,"[np.float64(0.2814707080487799), np.float64(0.11812714931475025), np.float64(0.23822329888282506), np.float64(0.10730747093947154), np.float64(0.28762479159665083), np.float64(0.20730220485612094), np.float64(0.09167387062875602), np.float64(0.284152883072698), np.float64(0.3042004059866534), np.float64(0.5004464761376927)]","[0.23048333333333337, 0.10613333333333332, 0.14829999999999988, 0.10749999999999998, 0.23508333333333342, 0.23078333333333334, 0.12296666666666678, 0.2142166666666664, 0.19998333333333335, 0.22851666666666667]"
DDC,0.5094840428470399,1.6668190816107875,1.3076582789996039,0.19112483294890836,0.1929957429411612,0.2513575125762392,0.17610269771585002,0.23647809856184587,"[np.float64(0.2035686285546486), np.float64(0.1582851055865398), np.float64(0.15073882794990853), np.float64(0.1565293429016173), np.float64(0.2269960892445435), np.float64(0.2513575125762392), np.float64(0.22089254427035235), np.float64(0.14882308740368239), np.float64(0.21682455065628414), np.float64(0.19594174026779632)]","[0.18824619477287896, 0.21603795186689154, 0.1343670179704674, 0.22414518387792348, 0.167846194772879, 0.23647809856184587, 0.09712478381430512, 0.1803259886968399, 0.20302591819732702, 0.11342964462714165]"
