method,mean_err_l2,cov_err_fro,corr_err_fro,mmd,W1_mean,W1_max,KS_mean,KS_max,W1_dims,KS_dims
Random,0.22597209326646134,1.494726436651575,1.4670583579355696,0.05334764948593519,0.04734760895371437,0.08988381177186966,0.025109999999999962,0.049100000000000144,"[np.float32(0.049240638), np.float32(0.046518527), np.float32(0.06967953), np.float32(0.08988381), np.float32(0.03067528), np.float32(0.07001649), np.float32(0.033543874), np.float32(0.032686297), np.float32(0.062475037), np.float32(0.02868353), np.float32(0.053895704), np.float32(0.03502011), np.float32(0.034265094), np.float32(0.030396972), np.float32(0.04025648), np.float32(0.033257782), np.float32(0.03697169), np.float32(0.03992603), np.float32(0.052691944), np.float32(0.0778031), np.float32(0.046903223), np.float32(0.060377184), np.float32(0.03658985), np.float32(0.032018688), np.float32(0.03768964), np.float32(0.07779924), np.float32(0.040317908), np.float32(0.041368518), np.float32(0.053994738), np.float32(0.025609612), np.float32(0.039802294), np.float32(0.040969152), np.float32(0.0521128), np.float32(0.046735715), np.float32(0.0502129), np.float32(0.055456255), np.float32(0.03168302), np.float32(0.069942325), np.float32(0.03346647), np.float32(0.026931347), np.float32(0.027734954), np.float32(0.03593363), np.float32(0.044229887), np.float32(0.0761561), np.float32(0.041323293), np.float32(0.07137896), np.float32(0.04122124), np.float32(0.08806933), np.float32(0.036713775), np.float32(0.056750294)]","[0.022300000000000098, 0.024099999999999788, 0.03389999999999982, 0.03770000000000023, 0.017400000000000082, 0.03379999999999983, 0.01749999999999985, 0.018799999999999817, 0.040499999999999925, 0.02169999999999972, 0.024600000000000122, 0.02149999999999974, 0.015999999999999792, 0.018499999999999996, 0.019299999999999762, 0.02820000000000006, 0.02199999999999991, 0.021500000000000186, 0.03400000000000014, 0.04430000000000012, 0.02699999999999994, 0.026899999999999813, 0.01820000000000005, 0.020400000000000196, 0.02289999999999992, 0.03789999999999982, 0.016400000000000053, 0.040300000000000114, 0.021199999999999664, 0.016200000000000006, 0.02959999999999996, 0.021600000000000064, 0.021400000000000058, 0.0250999999999999, 0.026499999999999913, 0.030500000000000083, 0.014299999999999757, 0.049100000000000144, 0.014700000000000074, 0.016999999999999793, 0.02230000000000021, 0.01910000000000034, 0.03029999999999977, 0.02339999999999992, 0.014100000000000057, 0.02220000000000033, 0.025499999999999745, 0.042199999999999904, 0.018199999999999883, 0.02339999999999992]"
DDC,1.9824037727069586,7.03485127381596,9.344660270644104,0.17296277481729028,0.33974522945767327,1.2767049461330868,0.17504568519493596,0.6734958647793213,"[np.float64(1.2767049461330868), np.float64(0.669775975222059), np.float64(0.42955376686052477), np.float64(0.5059552066931589), np.float64(0.5357770205508102), np.float64(0.1425932625863934), np.float64(0.34175783923337877), np.float64(0.5740298898060325), np.float64(0.1158766738224309), np.float64(0.39917585243835346), np.float64(0.33148924210067343), np.float64(0.2829333429610764), np.float64(0.35846213663395027), np.float64(0.2540748447267139), np.float64(0.5529660443311012), np.float64(0.3917434255483531), np.float64(0.42572733221832604), np.float64(0.35465621225304783), np.float64(0.36960319053994756), np.float64(0.26149213904244534), np.float64(0.3183423486999833), np.float64(0.39157810885127403), np.float64(0.4423861684490839), np.float64(0.3831513387905208), np.float64(0.22340579706971184), np.float64(0.2909626253850351), np.float64(0.24239692285605707), np.float64(0.30984365654057766), np.float64(0.3277227745500626), np.float64(0.10727329423042246), np.float64(0.2508092576351948), np.float64(0.2347105081980757), np.float64(0.32489438002928217), np.float64(0.42564590787618656), np.float64(0.25931354485115155), np.float64(0.31416542968069555), np.float64(0.21703878714946914), np.float64(0.19288937609007406), np.float64(0.33203766805370105), np.float64(0.2315552712902543), np.float64(0.26805135565518284), np.float64(0.3593694895948598), np.float64(0.43015864956612204), np.float64(0.2628268245445768), np.float64(0.14260480276700546), np.float64(0.24450681668141624), np.float64(0.12256169921495894), np.float64(0.18775691096707015), np.float64(0.2735359367270547), np.float64(0.30141747718674017)]","[0.6734958647793213, 0.3717160959494374, 0.2414174384095118, 0.2745234705107401, 0.2661944367817609, 0.08466351825596824, 0.20395817612200545, 0.37168329341831086, 0.056868708085916375, 0.24786003146903757, 0.1751087073769753, 0.13239136918695515, 0.1785749315373193, 0.1492273138130722, 0.3271801755152417, 0.2403658754573364, 0.23557549229243896, 0.16526629371995394, 0.1922296655493021, 0.12248340358042287, 0.14565440472684002, 0.18623552921014636, 0.27547147451327536, 0.211640116655475, 0.08497865669899757, 0.15114443641255726, 0.12491700423101137, 0.14379452383019625, 0.15863837224054, 0.08229694148629307, 0.11789640879014507, 0.08478673543250748, 0.1333865243175223, 0.22557341099787986, 0.13102024640799348, 0.14728284601534455, 0.09273719458405838, 0.08224905936520288, 0.15289450592172715, 0.08534420570316198, 0.12302510525024934, 0.14899919825835484, 0.2198970461322557, 0.1100309014204594, 0.06575367687683942, 0.151350109460959, 0.08694206170003438, 0.06734847092649654, 0.13969873281521872, 0.11051209755402533]"
