method,mean_err_l2,cov_err_fro,corr_err_fro,mmd,W1_mean,W1_max,KS_mean,KS_max,W1_dims,KS_dims
Random,0.9065685818232002,2.4856454829386063,2.3639079601942345,0.20728431872690253,0.27776825814104317,0.453812821182896,0.19118500000000002,0.2558,"[np.float64(0.3120259844375827), np.float64(0.10786023341248056), np.float64(0.2605493560741613), np.float64(0.26633570329526224), np.float64(0.36854279913242216), np.float64(0.3508788426885402), np.float64(0.08611036076827816), np.float64(0.3920882690826524), np.float64(0.17947821133615605), np.float64(0.453812821182896)]","[0.2512, 0.11775000000000002, 0.1483, 0.17574999999999996, 0.24550000000000005, 0.21500000000000002, 0.0986, 0.2558, 0.17915000000000003, 0.2248]"
DDC,0.24134766285826995,0.8646217353178327,0.5916002063678908,0.12156074973134497,0.1148616205350426,0.16998400172397338,0.11413713709348668,0.16516523563700614,"[np.float64(0.11549372796030409), np.float64(0.10994194473579345), np.float64(0.114800736247114), np.float64(0.09701266360446655), np.float64(0.11003735239498391), np.float64(0.10572952997448974), np.float64(0.16998400172397338), np.float64(0.0639101440617665), np.float64(0.15617719507632283), np.float64(0.10552890957121147)]","[0.1225444955049183, 0.10630807001696707, 0.08143687291610707, 0.16516523563700614, 0.10069467824185607, 0.14993747741894725, 0.0772861141457164, 0.09798134563821859, 0.13854319144979327, 0.10147388996533674]"
