method,mean_err_l2,cov_err_fro,corr_err_fro,mmd,W1_mean,W1_max,KS_mean,KS_max,W1_dims,KS_dims
Random,0.06919341575515486,0.27015839276115083,0.1036144022803196,0.0860076643780918,0.09011125320057567,0.1059822120027336,0.09359999999999999,0.1118,"[np.float64(0.07424029439841774), np.float64(0.1059822120027336)]","[0.0754, 0.1118]"
DDC,0.08191208713792598,0.07012407588326322,0.06177651190708755,0.04971743756967373,0.08367773695918365,0.10059041527469237,0.06586836497339829,0.07457189012790671,"[np.float64(0.06676505864367495), np.float64(0.10059041527469237)]","[0.05716483981888987, 0.07457189012790671]"
