method,mean_err_l2,cov_err_fro,corr_err_fro,mmd,W1_mean,W1_max,KS_mean,KS_max,W1_dims,KS_dims
Random,0.03808902081866306,0.09192776359905312,0.08442524635576709,0.04424808616063971,0.023927961659368113,0.028014984949054043,0.022400000000000142,0.028100000000000347,"[np.float64(0.021238820477489817), np.float64(0.022530079551560476), np.float64(0.028014984949054043)]","[0.01950000000000013, 0.01959999999999995, 0.028100000000000347]"
DDC,0.006662519214737052,0.12068168407613093,0.03788790386158,0.03970293482896154,0.0317983965938829,0.0476981894624755,0.018832663915982546,0.027838277829514757,"[np.float64(0.02679792339955755), np.float64(0.0476981894624755), np.float64(0.02089907691961566)]","[0.01523177543895856, 0.027838277829514757, 0.013427938479474322]"
