method,mean_err_l2,cov_err_fro,corr_err_fro,mmd,W1_mean,W1_max,KS_mean,KS_max,W1_dims,KS_dims
Random,0.2004282868357322,0.3222423130763488,0.19034471644050238,0.07878958792415854,0.12875975567310666,0.19612764485236675,0.058333333333333334,0.07333333333333336,"[np.float64(0.08830714397933306), np.float64(0.19612764485236675), np.float64(0.11500484961698458), np.float64(0.1155993842437422)]","[0.039999999999999925, 0.07333333333333336, 0.06000000000000005, 0.06]"
DDC,0.3610802159854357,0.4457673152602486,0.15091189553295703,0.09556514887758986,0.1633332683921711,0.22598560940848603,0.09903776785261485,0.11347640464645037,"[np.float64(0.1380586715834963), np.float64(0.08439013451041977), np.float64(0.22598560940848603), np.float64(0.20489865806628232)]","[0.10856142222475701, 0.06832912072525388, 0.10578412381399815, 0.11347640464645037]"
